Jolly-Gaskugel (Teilexperiment B),,,,Temperatur-rößtfehler 0.5 °C
(in °C),(in °C),(in hPa),(in hPa),
Temperatur,dT,Druck,dp,dp_alt_von_Conrad
3.4,0.55,915,20.06553264,14.94
8.6,0.58,935,20.06553264,15.26
14,0.6,943,20.06553264,15.38
19.1,0.63,970,20.06553264,15.81
25.5,0.68,1000,20.06553264,16.28
29.1,0.7,1025,20.06553264,16.67
34.5,0.74,1055,20.06553264,17.14
40.2,0.78,1090,20.06553264,17.7
