position;dPos;Intensity;dInt
-3.3297349999999994;0.006351853778366082;0.010000980392156862;0.002383104053303905
-3.32277;0.0064112898212948435;0.007483333333333333;0.0011757448742083546
-3.3158024999999998;0.00648412430171283;0.009248039215686274;0.0019619173197146693
-3.3088399999999996;0.006546812960492438;0.008855882352941177;0.002511913941472843
-3.3018699999999996;0.006615588739186438;0.005980392156862745;0.0018385759161540615
-3.2949075;0.006690118314270783;0.005785294117647059;0.0016992463520067965
-3.28794;0.006754873183921058;0.004607843137254902;0.0014996466754618862
-3.2809725;0.006830523013519449;0.007483333333333334;0.0018900536924648056
-3.2740099999999996;0.00689647556561286;0.010849999999999999;0.002921484404628887
-3.2670399999999997;0.006968153523620755;0.010719607843137254;0.0010235118822529143
-3.2600774999999995;0.007045230360386189;0.009280392156862745;0.0014338647834967915
-3.2531099999999995;0.007112974175600544;0.007155882352941175;0.004391262163775178
-3.2461424999999995;0.0071910108225521205;0.0056215686274509805;0.0008283952113390212
-3.2391799999999997;0.007259780013761174;0.0075490196078431375;0.003973197399809715
-3.23221;0.007333943552082549;0.011242156862745097;0.0017066394533585849
-3.2252474999999996;0.007413182443226373;0.009706862745098039;0.0006533345887362492
-3.2182799999999996;0.0074835089930026565;0.008692156862745097;0.0020305951524305513
-3.2113124999999996;0.007563573493765503;0.010392156862745097;0.002053134998435151
-3.20435;0.007634779093268127;0.0077127450980392165;0.001188131749840419
-3.19738;0.007711076958194982;0.00633921568627451;0.0020316047006921417
-3.1904174999999997;0.007792155823384191;0.008757843137254901;0.0010662508801320117
-3.1834499999999997;0.007864720427811184;0.008138235294117646;0.0014392156862745083
-3.1764824999999997;0.00794651286255861;0.006110784313725489;0.001994053700429053
-3.1695199999999994;0.008019832485251142;0.008659803921568628;0.0005399199203963999
-3.1625499999999995;0.008097969067548064;0.008463725490196078;0.001750822658654548
-3.1555874999999998;0.008180618934342751;0.008300980392156862;0.0018668575175682072
-3.1486199999999998;0.008255129514465318;0.008561764705882352;0.0006232662740688309
-3.1416549999999996;0.008339764029877166;0.009705882352941175;0.002015223364357718
-3.1346899999999995;0.008413559871639465;0.009215686274509804;0.0028994866683423313
-3.1277199999999996;0.008493286379041483;0.007058823529411764;0.0006403894752374326
-3.1207575;0.008577282509958583;0.0076794117647058825;0.0009159668434141125
-3.11379;0.008653491464562126;0.006699019607843137;0.0007497857355521458
-3.1068249999999997;0.00873932981785729;0.007516666666666667;0.0022347975597986646
-3.0998599999999996;0.008814799014698043;0.00722156862745098;0.0018027219654415303
-3.0928899999999997;0.008895905763189367;0.008365686274509804;0.003931143213691321
-3.0859274999999995;0.00898106005413859;0.007319607843137255;0.0019460307694069657
-3.0789599999999995;0.009058757149167334;0.007058823529411765;0.0012807789504748637
-3.071995;0.009145628605527;0.007581372549019609;0.0011098039215686278
-3.0650299999999997;0.009222569542110747;0.006861764705882352;0.0026526612221798207
-3.0580624999999997;0.009308594434826985;0.006438235294117647;0.004055983345267935
-3.0510974999999996;0.009391033993662949;0.005849019607843137;0.00137265359078773
-3.0441299999999996;0.00947004028405464;0.006568627450980392;0.0014846819204706607
-3.037165;0.009557801779115579;0.00803921568627451;0.0037614364888727218
-3.0302;0.00963604231945372;0.008104901960784313;0.0021549212890234408
-3.0232324999999998;0.00972296020228741;0.00892156862745098;0.001135477538322922
-3.0162674999999997;0.0098064272075975;0.010817647058823529;0.002031493674941278
-3.0092999999999996;0.009886589918133178;0.011502941176470589;0.0011881317498404185
-3.0023349999999995;0.009975121174260604;0.00993529411764706;0.0023296846300429087
-2.9953699999999994;0.010054513888757834;0.009607843137254901;0.002344017938249475
-2.9884024999999994;0.010142208594390289;0.010261764705882352;0.002263062244853305
-2.9814374999999997;0.010226579341078403;0.010098039215686274;0.0021164654171160016
-2.9744699999999997;0.010307767593942672;0.009966666666666665;0.001177925026884416
-2.9675049999999996;0.010396967123502299;0.008888235294117646;0.0016141562652189011
-2.96054;0.010477385305019224;0.01042549019607843;0.00032931838078771787
-2.9535725;0.01056575840073356;0.012058823529411764;0.002118402189256778
-2.9466075;0.010650927226984654;0.01127549019607843;0.001116710994317203
-2.93964;0.010733028494596682;0.01104607843137255;0.0012546302810488928
-2.9326749999999997;0.010822810338672705;0.011665686274509804;0.0010534041897726756
-2.9257099999999996;0.01090414469154408;0.010882352941176471;0.003213702560462449
-2.9187424999999996;0.01099311244947976;0.010948039215686274;0.0005399199203963999
-2.9117799999999994;0.01107581186071105;0.009019607843137255;0.002648836972364341
-2.9048099999999994;0.011161905925718987;0.007973529411764706;0.002249885867212206
-2.897845;0.011252196995265454;0.007450980392156863;0.0010901302467545538
-2.8908799999999997;0.011334352888988063;0.006927450980392156;0.0016141562652189011
-2.8839124999999997;0.011423843810418137;0.009837254901960784;0.002761441543873541
-2.87695;0.01150729043089889;0.01111078431372549;0.0018977839724666989
-2.8699799999999995;0.0115939985534355;0.011666666666666665;0.004265926502504766
-2.863015;0.011684736460328369;0.011110784313725489;0.003094038121197739
-2.8560499999999998;0.0117676316522817;0.009869607843137255;0.0020207547983724936
-2.8490824999999997;0.011857584442728504;0.00888921568627451;0.0015845256442750038
-2.8421199999999995;0.011941703106422206;0.007320588235294118;0.0007717257814723148
-2.8351499999999996;0.012028959903217546;0.0066990196078431374;0.0013403640087759903
-2.8281849999999995;0.012120091188109165;0.008137254901960784;0.004697329919068511
-2.8212199999999994;0.01220365393352088;0.009640196078431373;0.0048116539077750695
-2.8142525;0.012294015843561188;0.007648039215686275;0.0011398820230744315
-2.8072899999999996;0.012378740987535762;0.007679411764705881;0.000940029257249716
-2.8003199999999997;0.012466489705729274;0.008040196078431374;0.0029699395309726834
-2.7933575;0.012557011793062102;0.006764705882352942;0.0016026122466373132
-2.78639;0.01264213586733605;0.003822549019607843;0.0020953400265803206
-2.7794225;0.012732861329674394;0.004836274509803921;0.0011315588704881843
-2.7724599999999997;0.012818135555717508;0.006960784313725489;0.003418978175523481
-2.76549;0.01290632674879182;0.010227450980392157;0.0018532610299029837
-2.7585274999999996;0.012997187709035145;0.008790196078431373;0.002312803627139826
-2.7515599999999996;0.013082830144159048;0.0056215686274509805;0.0016090669660848915
-2.7445924999999995;0.013173879650785803;0.007319607843137255;0.001638252210830935
-2.7376299999999993;0.013259652527373707;0.007484313725490196;0.0005408732692362815
-2.7306599999999994;0.013348242957175746;0.00784313725490196;0.0016685679274806879
-2.7236974999999997;0.013439406491745607;0.008365686274509804;0.0011898563114001635
-2.7167299999999996;0.013525520515208857;0.009607843137254901;0.001781365085002042
-2.7097624999999996;0.013616859689361036;0.008822549019607842;0.0013074516077175222
-2.7028;0.013703086750886218;0.01418235294117647;0.004665379072106995
-2.69583;0.013792038474231858;0.012254901960784314;0.0019385828054548067
-2.6888674999999997;0.01388347293333125;0.012483333333333332;0.000893621580081032
-2.6818999999999997;0.013970017221444007;0.011371568627450979;0.00320216109904176
-2.6749349999999996;0.014062410168475321;0.015326470588235296;0.004612126503081917
-2.6679699999999995;0.014148257956074535;0.017451960784313728;0.005686439934488039
-2.6609999999999996;0.014237537562348346;0.01496764705882353;0.0019144579654697784
-2.6540374999999994;0.014329215256405268;0.016405882352941173;0.0024279503641245048
-2.6470699999999994;0.014416153178335616;0.013170588235294118;0.0024555700817738076
-2.6401049999999997;0.014508753957691738;0.015325490196078432;0.0009869064621268967
-2.6331399999999996;0.01459500720159558;0.016111764705882353;0.00300596868760555
-2.6261699999999997;0.014684585174173396;0.014084313725490197;0.0028172297187980255
-2.6192075;0.014776481799533276;0.012843137254901962;0.003553088340457383
-2.61224;0.014863780780431214;0.012615686274509805;0.001358471221622648
-2.605275;0.014956567734507764;0.012974509803921567;0.001230706284927101
-2.5983099999999997;0.015043193895290779;0.013266666666666666;0.0010125446656751402
-2.5913399999999998;0.015133044074789291;0.013757843137254902;0.001853906792695236
-2.5843774999999996;0.015225138232974065;0.014738235294117647;0.0009159668434141114
-2.5774099999999995;0.015312769215588834;0.014542156862745098;0.003105706570585178
-2.5704449999999994;0.01540572331059763;0.01516372549019608;0.0015253288890975008
-2.5634799999999993;0.015492693286245906;0.01385686274509804;0.003800184135242066
-2.5565124999999997;0.015584996377923292;0.013530392156862747;0.004581284607299809
-2.5495474999999996;0.015675065211605523;0.018986274509803922;0.000753199846634945
-2.5425799999999996;0.015763002199604633;0.01918235294117647;0.0014367220298137672
-2.535615;0.01585610665901784;0.017155882352941174;0.003983090620767517
-2.52865;0.015943394346429204;0.01026078431372549;0.005439291553631609
-2.5216825;0.01603586269097744;0.009117647058823529;0.003803870358795517
-2.5147174999999997;0.016126156389440354;0.008594117647058823;0.0018038590497833603
-2.5077499999999997;0.016214376058710445;0.008595098039215687;0.0006866628219807785
-2.5007849999999996;0.016307616054325492;0.007287254901960784;0.0011971579827569068
-2.4938199999999995;0.016395197975123673;0.008399019607843138;0.0038659977679131787
-2.4868524999999995;0.01648781634181947;0.01241764705882353;0.0019087957505926243
-2.4798874999999994;0.01657831673418566;0.012711764705882353;0.003087477653717813
-2.4729199999999993;0.016666798100880474;0.011666666666666667;0.0007196336659005937
-2.4659549999999997;0.01676016049153852;0.009869607843137255;0.0003371864955704455
-2.45899;0.016848015471708715;0.011698039215686275;0.0023529411764705885
-2.4520225;0.01694077030518228;0.00980392156862745;0.0032790067356395594
-2.44506;0.017029382192721897;0.00993529411764706;0.0034208098864712913
-2.43809;0.017120185227719645;0.010262745098039216;0.0023529411764705885
-2.4311249999999998;0.017213658337571623;0.010228431372549019;0.0017919165754734137
-2.4241599999999996;0.01730176723228179;0.00980392156862745;0.001966412836563999
-2.4171924999999996;0.017394646437280864;0.010098039215686274;0.0016430452186930997
-2.4102299999999994;0.01748348714130347;0.008040196078431372;0.0017145628441406727
-2.4032599999999995;0.01757446274743653;0.0069598039215686275;0.001288096509669893
-2.3962949999999994;0.017668036177143645;0.006665686274509804;0.0003697313467137885
-2.3893299999999993;0.017756381633623183;0.007580392156862745;0.0027913930070670103
-2.3823624999999997;0.017849374391186865;0.006634313725490196;0.002899468104496307
-2.3754;0.017938428100258422;0.006175490196078431;0.0003925945270155628
-2.3684299999999996;0.01802956335645225;0.005685294117647059;0.0010788876040301652
-2.361465;0.018123227821907204;0.005687254901960785;0.0007838789644688896
-2.3545;0.018211794074482847;0.005816666666666667;0.0015016194427738064
-2.3475325;0.018304890684437143;0.006045098039215687;0.0011779250268844177
-2.3405699999999996;0.01839414303874594;0.0057519607843137255;0.0003697313467137885
-2.3335999999999997;0.018485426262905166;0.009215686274509803;0.005854536409095392
-2.3266374999999995;0.01857851544110125;0.010064705882352941;0.0006382566284598278
-2.3196699999999995;0.018667946149417546;0.009574509803921568;0.0030901330407292556
-2.3127024999999994;0.01876113789500298;0.007320588235294118;0.0007690641683169924
-2.3057399999999992;0.018850575823704616;0.00797450980392157;0.0010235118822529143
-2.2987699999999993;0.018941996429942924;0.009477450980392156;0.0016746322527974441
-2.2918075;0.01903517583935521;0.012745098039215686;0.002431608675019501
-2.2848399999999995;0.019124784934671197;0.01052156862745098;0.0013584712216226497
-2.2778725;0.019218063965840297;0.011404901960784313;0.0013061021621125885
-2.2709099999999998;0.01930767554560404;0.01182941176470588;0.001816319995563769
-2.26394;0.019399223920464538;0.013137254901960783;0.0014246183199112077
-2.2569774999999996;0.01949248618849822;0.012091176470588235;0.0010993899255411573
-2.2500099999999996;0.01958226236906722;0.013953921568627452;0.0016717400674930198
-2.2430424999999996;0.019675621601581667;0.013104901960784312;0.00296761882693624
-2.2360799999999994;0.01976539593322336;0.014870588235294118;0.0016169041669088868
-2.2291099999999995;0.019857063328054415;0.015425490196078431;0.0023862092568454297
-2.2221474999999997;0.01995040179334994;0.015066666666666667;0.0024279968132034937
-2.2151799999999993;0.020040334715723505;0.01722156862745098;0.002481321224126581
-2.2082149999999996;0.020134311806038658;0.014705882352941176;0.0017417887400216128
-2.20125;0.020223694844254732;0.012254901960784314;0.0012683592164224975
-2.1942799999999996;0.020315473281370823;0.01326764705882353;0.0013745624820912582
-2.1873175;0.02040888191344879;0.01607843137254902;0.0012996751336510567
-2.18035;0.02049896209272965;0.015784313725490193;0.001176470588235291
-2.1733849999999997;0.020592994285152565;0.015490196078431374;0.0013748104619286158
-2.1664199999999996;0.020682533820682532;0.017581372549019605;0.0008682740247957848
-2.1594499999999996;0.020774416011322835;0.017844117647058823;0.0010788876040301626
-2.1524874999999994;0.02086788934060606;0.021176470588235297;0.0018592150934759494
-2.1455199999999994;0.020958108062842616;0.01866078431372549;0.0023688655033386463
-2.1385549999999998;0.021052190638685356;0.020750980392156865;0.0026936999609621162
-2.1315899999999997;0.02114187769966293;0.019313725490196082;0.00265918211475175
-2.1246199999999993;0.021233856972076665;0.02826764705882353;0.004880038299536881
-2.1176575;0.02132739002879043;0.03032647058823529;0.002291327279052659
-2.11069;0.021417739273837867;0.029182352941176472;0.003995868685445804
-2.1037249999999994;0.021511867958884066;0.0254578431372549;0.0020391892909302272
-2.0967599999999997;0.021601694272094026;0.025881372549019607;0.0017727731363897682
-2.08979;0.021693764508341973;0.02872450980392157;0.001995595560326469
-2.0828274999999996;0.0217873527690311;0.027090196078431373;0.0022527696653090287
-2.0758599999999996;0.02187782514246087;0.024215686274509804;0.0009376622846425103
-2.0688949999999995;0.021971996058780408;0.02601372549019608;0.003487233816712892
-2.0619299999999994;0.02206195398227959;0.028398039215686274;0.00216062417114121
-2.0549624999999994;0.022155649523306346;0.026862745098039216;0.001517993238793638
-2.0479974999999997;0.02224774890315759;0.025425490196078433;0.003459487434986345
-2.0410299999999997;0.022338337576009896;0.02702549019607843;0.002501985370830084
-2.0340649999999996;0.0224325471997129;0.02238529411764706;0.0038337747769154056
-2.0271;0.022522629663099092;0.018104901960784313;0.0003371864955704451
-2.0201325;0.022616373302198827;0.020129411764705882;0.005082933881104204
-2.0131674999999998;0.022708552071133523;0.018823529411764704;0.0030388353124821653
-2.0061999999999998;0.02279925072648543;0.015424509803921568;0.006841153335279913
-1.9992349999999997;0.02289349585059743;0.013071568627450979;0.0025729186327814084
-1.9922699999999998;0.022983696301937348;0.01758235294117647;0.0010798398407928008
-1.9853024999999997;0.023077484529795037;0.01607843137254902;0.0025501495735785204
-1.9783374999999996;0.023169737987523767;0.013300980392156863;0.002263189091135
-1.9713699999999996;0.023260540772995886;0.012809803921568629;0.004033607376279282
-1.9644049999999997;0.023354818474759818;0.012123529411764707;0.0017260189326565227
-1.9574399999999996;0.02344513083332982;0.010883333333333332;0.0016992463520067965
-1.9504724999999996;0.023538960436585373;0.010751960784313726;0.0028289517650883457
-1.9435099999999998;0.023629776314284808;0.008005882352941177;0.0012702412178424351
-1.93654;0.02372218572874237;0.009771568627450981;0.0018292888175065918
-1.9295749999999998;0.023816493340757142;0.009608823529411765;0.0013058823529411775
-1.9226099999999997;0.023906911954869943;0.00915;0.001493939227334434
-1.9156424999999997;0.024000779986930017;0.0078098039215686275;0.0026352980080892536
-1.9086799999999997;0.024091690451653505;0.00869313725490196;0.001424379011489267
-1.9017099999999998;0.024184165269435714;0.01003235294117647;0.0011971579827569066
-1.8947449999999997;0.02427850035412743;0.01111078431372549;0.0012986235676959743
-1.8877799999999996;0.02436901996341959;0.009477450980392156;0.00026274509803921736
-1.8808124999999998;0.0244629237185705;0.009476470588235295;0.0025118006762972133
-1.8738499999999996;0.02455392401037232;0.010523529411764706;0.0025385970932476553
-1.8668799999999997;0.024646460580446432;0.013529411764705884;0.0010978337809691122
-1.8599149999999995;0.024740820907441386;0.012351960784313724;0.0023238583920878217
-1.8529499999999999;0.024831436609082196;0.008889215686274508;0.0030357593671569726
-1.8459824999999994;0.024925373599484196;0.010980392156862745;0.0021677822225014357
-1.8390199999999997;0.025016459284432517;0.011764705882352943;0.0034198117106586166
-1.8320499999999997;0.025109054220366533;0.009347058823529413;0.0006907157876956613
-1.8250874999999995;0.025202943610030875;0.011340196078431373;0.005021230844641715
-1.8181199999999997;0.025294144964751842;0.012809803921568627;0.001773930862840676
-1.8111524999999997;0.025388112899954088;0.017843137254901963;0.004684045194031089
-1.8041899999999995;0.02547927984237172;0.018954901960784316;0.004214587484102799
-1.7972199999999996;0.025571929998981308;0.015391176470588236;0.0006533345887362511
-1.7902574999999998;0.02566584900702016;0.01692843137254902;0.002654206761587431
-1.7832899999999996;0.025757129309350087;0.01741862745098039;0.00395669173147224
-1.7763224999999998;0.02585112607801551;0.020588235294117647;0.0009874880461513494
-1.7693599999999998;0.025942370415515163;0.020751960784313725;0.0020760610481974358
-1.76239;0.026035072867921463;0.021012745098039215;0.0005815700818407612
-1.7554274999999997;0.026129019484580834;0.029117647058823526;0.01066193474434312
-1.7484599999999997;0.02622037502311834;0.035915686274509806;0.0031596163852045723
-1.7414924999999997;0.02631439867668989;0.03372450980392157;0.006174475038144373
-1.7345299999999997;0.026405716797682086;0.03068627450980392;0.003109867384726088
-1.7275599999999998;0.026498468822497068;0.0346078431372549;0.005592430027520511
-1.7205974999999998;0.026592441191694717;0.036699999999999997;0.0031204353051547595
-1.7136299999999995;0.026683868493549496;0.03388823529411765;0.005127250649056411
-1.7066649999999997;0.026778317765232408;0.04297450980392156;0.0037725055369608345
-1.6997;0.026869305755018523;0.035521568627450976;0.007587331691990299
-1.6927299999999996;0.026962104813411814;0.03875882352941176;0.0058658889421934965
-1.6857674999999996;0.027056101219051602;0.042615686274509804;0.013217489840276646
-1.6787999999999998;0.02714759703072825;0.059084313725490195;0.005772905999192215
-1.6718349999999997;0.027242062320281972;0.04248235294117647;0.015140844167916619
-1.6648699999999999;0.027333124944792536;0.039967647058823524;0.0036140746128066116
-1.6578999999999997;0.02742596866722571;0.041634313725490195;0.004746976887253065
-1.6509374999999995;0.027519987520910626;0.04882352941176471;0.0038111406466204327
-1.6439699999999995;0.02761154879100872;0.04931372549019608;0.0012121474954334657
-1.6370049999999998;0.027706028801006092;0.05189411764705883;0.0019211684257122962
-1.6300399999999997;0.02779716284213724;0.04990098039215686;0.005668110271372904
-1.6230725000000001;0.027891265219795076;0.042484313725490205;0.002631404692828416
-1.6161074999999996;0.02798408884456083;0.04653529411764706;0.009152269074908743
-1.60914;0.028075712708093267;0.05104509803921569;0.004190680053160637
-1.6021749999999995;0.028170206241984026;0.04905294117647059;0.0018150664535869774
-1.5952099999999998;0.028261408673854845;0.0429735294117647;0.004566777936383139
-1.5882424999999993;0.028355530956750457;0.03784313725490196;0.005420956483069816
-1.5812774999999997;0.02844839466653888;0.03483529411764706;0.0015018464435393494
-1.5743099999999997;0.028540078430694855;0.03294117647058824;0.005033840117478434
-1.5673449999999995;0.0286345843839813;0.030849019607843142;0.0030720912189028567
-1.5603799999999994;0.02872585235850573;0.03313627450980392;0.0019401092993172988
-1.5534124999999999;0.02881999325904158;0.036208823529411766;0.007358443953993785
-1.5464475000000002;0.02891289513486551;0.03879019607843137;0.0036007005170888523
-1.5394799999999997;0.02900463626606485;0.035718627450980395;0.0028264137410146883
-1.532515;0.029099153618352188;0.028332352941176468;0.0035690346675656234
-1.5255499999999995;0.029190484452101623;0.02284313725490196;0.001484681920470656
-1.5185825;0.02928464277393284;0.022222549019607844;0.0008259131389776845
-1.5116174999999998;0.029377581016652575;0.022647058823529416;0.0017391025745947812
-1.5046499999999998;0.029469377128757274;0.021927450980392157;0.0017412647919659136
-1.4976849999999997;0.02956390493658207;0.02062156862745098;0.006916338263396899
-1.4907199999999996;0.029655296098804847;0.018365686274509806;0.0016324704073615503
-1.4837524999999996;0.029749470729345712;0.01699313725490196;0.0032441487069819926
-1.4767899999999998;0.029841242453860585;0.012842156862745098;0.0017403799037585563
-1.4698199999999995;0.029934292494074564;0.013595098039215686;0.0013974932245174173
-1.4628549999999998;0.03002882988442522;0.011993137254901962;0.0020735903666931777
-1.4558900000000001;0.030120278986106374;0.011568627450980393;0.00033819598142285906
-1.4489224999999997;0.030214468889742725;0.01189607843137255;0.00047684296484603624
-1.44196;0.0303062916143231;0.011961764705882352;0.0007838789644688881
-1.4349899999999995;0.030399374355706405;0.012907843137254902;0.0026967431147380512
-1.4280249999999999;0.030493920520161418;0.011242156862745097;0.0007394592272314052
-1.4210599999999998;0.030585425304017932;0.014673529411764707;0.0025922596955861702
-1.4140924999999998;0.030679629515949984;0.01522843137254902;0.003240600916044002
-1.4071299999999995;0.030771501214084035;0.017777450980392157;0.0002145424214367061
-1.4001599999999996;0.030864615187130386;0.017320588235294115;0.0008936215800810328
-1.3931949999999995;0.03095916937654801;0.018855882352941177;0.0005399199203964034
-1.3862299999999994;0.03105072770786746;0.02134019607843137;0.004025026795226835
-1.3792624999999998;0.031144945328517665;0.01888921568627451;0.0020509703945069345
-1.3722999999999996;0.031236864084892516;0.020718627450980392;0.0030690118575656816
-1.3653299999999993;0.03133000790639203;0.02614313725490196;0.0047008447982516645
-1.3583674999999995;0.03142416634486213;0.02503235294117647;0.0039052385484057025
-1.3514;0.03151617928433396;0.027451960784313726;0.00510962333962281
-1.3444324999999995;0.031610409474260935;0.03369313725490196;0.002841687257025929
-1.3374699999999997;0.03170237347709802;0.03666666666666667;0.002117056320411906
-1.3304999999999998;0.031795545843926326;0.043398039215686274;0.006579030295247536
-1.3235374999999996;0.03188971635460979;0.04447745098039216;0.003797500813840102
-1.3165699999999996;0.03198177352039941;0.04875882352941177;0.006391502432516737
-1.3096024999999996;0.03207601549566626;0.056666666666666664;0.0022855535360255114
-1.3026399999999994;0.03216802302968672;0.05797450980392157;0.0035496558126906566
-1.2956699999999994;0.032261222713120215;0.06888921568627451;0.004487857369652549
-1.2887075000000001;0.032355404544203346;0.06620980392156862;0.001178116495728936
-1.2817399999999997;0.03244750427493074;0.06372549019607843;0.0044505409935427336
-1.2747725;0.032541757302882265;0.05712450980392157;0.0027768278268016735
-1.2678099999999994;0.03263380674284247;0.06578431372549019;0.013164854824018595
-1.26084;0.032727032583348456;0.07741764705882352;0.0018038590497833622
-1.2538774999999998;0.03282122503189562;0.07964019607843137;0.00477941836768441
-1.2469099999999997;0.032913365752637085;0.07611078431372549;0.0058124239965458725
-1.2399424999999997;0.03300762914804463;0.0913078431372549;0.013976980397529915
-1.2329799999999995;0.03309971895278889;0.09585;0.013621864468308919
-1.2260099999999996;0.03319296985524565;0.08562058823529413;0.0026398759966061542
-1.2190474999999998;0.033287172263550595;0.09110980392156862;0.004617914178472078
-1.2120799999999994;0.033379352480175026;0.09133921568627451;0.004666209677190465
-1.2051149999999997;0.0334739391873835;0.10310490196078433;0.008080328161100913
-1.19815;0.03356575430869563;0.11326764705882353;0.009568139653268658
-1.1911799999999997;0.03365902923800135;0.11300686274509805;0.015749900211039294
-1.1842175;0.03375324099025079;0.09996764705882352;0.008400575766137366
-1.1772499999999995;0.03384545928419878;0.10937941176470588;0.004118995733068008
-1.1702849999999998;0.033940050342447056;0.11349705882352942;0.008996180715238717
-1.1633199999999997;0.0340319077514546;0.1268637254901961;0.007609819499371881
-1.1563499999999998;0.03412520572848902;0.09977058823529412;0.013040293041147517
-1.1493874999999996;0.03421942624770739;0.09133921568627451;0.01128747898572278
-1.1424199999999995;0.034311681271174;0.08918235294117646;0.006508841569941342
-1.1354549999999994;0.03440627624589324;0.09284313725490197;0.0006879046931414889
-1.1284899999999998;0.03449817449415257;0.08624117647058824;0.007555902472981792
-1.1215224999999998;0.034592468578620195;0.08124215686274508;0.002183647121385909
-1.1145574999999996;0.03468572333730853;0.07950980392156863;0.002114526871015841
-1.10759;0.034778013808792994;0.08571862745098041;0.005957506408662343
-1.1006249999999995;0.03487261229537139;0.08447745098039215;0.0018164766274861041
-1.0936599999999999;0.034964550004085146;0.0753921568627451;0.009538878000861244
-1.0866924999999994;0.03505885192133272;0.07212450980392157;0.004695838409956289
-1.0797274999999997;0.035152127808655086;0.07284411764705882;0.004529633585378413
-1.0727599999999997;0.03524445250884524;0.06388823529411763;0.0035623416593818353
-1.0657949999999996;0.03533905413040284;0.06787549019607843;0.006672038973397859
-1.0588299999999995;0.03543102998617213;0.06918235294117647;0.009978232877605804
-1.0518624999999995;0.035525339253196876;0.044868627450980386;0.00779970589323838
-1.0448974999999994;0.035618635443450376;0.04045784313725491;0.0032814719927285524
-1.0379299999999998;0.03571099321141301;0.038921568627450984;0.0028281661275024223
-1.0309649999999997;0.03580559761676218;0.04745098039215685;0.0059109648382025745
